event_id,duration,protocol_type,service,src_bytes,class_attack
830,0,icmp,eco_i,8,ipsweep
831,0,tcp,ftp_data,192,normal
832,0,tcp,http,294,normal
833,0,tcp,private,0,satan
834,0,tcp,http,213,normal
835,0,tcp,private,0,neptune
836,8,udp,private,105,normal
837,0,tcp,ftp_data,0,neptune
838,0,tcp,http,303,normal
839,0,tcp,hostnames,0,neptune
840,0,udp,domain_u,44,normal
841,4931,udp,domain_u,73,normal
842,0,tcp,IRC,197,normal
843,0,tcp,private,0,portsweep
844,0,tcp,http,242,normal
845,0,tcp,daytime,0,neptune
846,0,tcp,http,308,normal
847,0,tcp,imap4,0,neptune
848,0,tcp,private,0,neptune
849,0,tcp,http,291,normal
850,0,tcp,telnet,0,neptune
851,0,tcp,smtp,2697,normal
852,0,udp,private,1,satan
853,0,tcp,exec,0,neptune
854,0,tcp,courier,0,neptune
855,0,tcp,http,200,normal
856,0,tcp,iso_tsap,0,neptune
857,0,tcp,mtp,0,neptune
858,0,tcp,finger,8,normal
859,0,icmp,ecr_i,1032,smurf
860,0,udp,private,28,teardrop
861,0,tcp,http,0,neptune
862,0,tcp,http,341,normal
863,0,tcp,finger,8,normal
864,0,tcp,private,0,neptune
865,0,tcp,klogin,0,neptune
866,1,tcp,smtp,1483,normal
867,0,udp,domain_u,46,normal
868,0,tcp,http,2426,normal
869,0,udp,domain_u,36,normal
870,0,tcp,http,210,normal
871,0,tcp,courier,0,neptune
872,0,tcp,bgp,0,neptune
873,0,tcp,http,170,normal
874,0,tcp,whois,0,neptune
875,0,icmp,eco_i,8,ipsweep
876,0,tcp,bgp,0,neptune
877,0,tcp,imap4,0,neptune
878,0,tcp,private,0,neptune
879,0,tcp,http,0,neptune
880,0,tcp,http,269,normal
881,0,tcp,http,315,normal
882,0,tcp,gopher,0,neptune
883,0,tcp,bgp,0,neptune
884,0,tcp,private,0,neptune
885,0,tcp,private,0,satan
886,0,tcp,http,216,normal
887,0,tcp,http,0,normal
888,0,tcp,private,0,portsweep
889,0,tcp,http,235,normal
890,0,tcp,smtp,667,normal
891,2,tcp,smtp,1160,normal
892,0,icmp,eco_i,8,nmap
893,2,tcp,smtp,1299,normal
894,0,tcp,imap4,0,neptune
895,0,tcp,private,0,neptune
896,0,tcp,smtp,711,normal
897,0,icmp,ecr_i,1032,smurf
898,0,icmp,eco_i,8,nmap
899,2,tcp,private,0,portsweep
900,0,tcp,uucp,0,neptune
901,0,tcp,private,0,satan
902,0,udp,domain_u,42,normal
903,4,tcp,private,0,portsweep
904,0,udp,other,147,normal
905,0,tcp,http,0,normal
906,0,tcp,ftp,0,neptune
907,0,tcp,http,222,normal
908,0,tcp,private,0,neptune
909,0,tcp,http,198,normal
910,0,tcp,private,0,portsweep
911,0,icmp,ecr_i,520,smurf
912,0,tcp,discard,0,neptune
913,0,tcp,finger,0,neptune
914,0,tcp,http,0,neptune
915,0,icmp,eco_i,8,nmap
916,0,tcp,echo,0,neptune
917,0,tcp,supdup,0,neptune
918,0,tcp,private,0,neptune
919,0,tcp,http,217,normal
920,0,tcp,http,0,neptune
921,0,icmp,eco_i,8,ipsweep
922,0,tcp,http,252,normal
923,0,tcp,http,200,normal
924,0,tcp,telnet,0,neptune
925,0,tcp,http,243,normal
926,0,tcp,pop_2,0,neptune
927,0,tcp,http,0,normal
928,0,tcp,private,0,neptune
929,0,tcp,supdup,0,neptune
930,0,tcp,private,0,neptune
931,0,tcp,efs,0,neptune
932,0,tcp,private,0,neptune
933,0,tcp,http,209,normal
934,0,tcp,http,215,normal
935,0,tcp,netbios_ns,0,neptune
936,0,udp,domain_u,31,normal
937,0,tcp,http,338,normal
938,0,tcp,http,249,normal
939,0,tcp,http,232,normal
940,0,tcp,http,260,normal
941,0,tcp,uucp,0,neptune
942,0,tcp,private,0,neptune
943,0,tcp,smtp,2168,normal
944,0,tcp,ftp_data,373,normal
945,0,tcp,http,347,normal
946,0,tcp,http,354,normal
947,0,tcp,telnet,0,neptune
948,0,tcp,finger,0,neptune
949,0,tcp,courier,0,neptune
950,0,tcp,ldap,0,neptune
951,0,tcp,http,305,normal
952,0,tcp,finger,0,neptune
953,0,udp,private,105,normal
954,0,tcp,http,221,normal
955,0,tcp,smtp,887,normal
956,0,tcp,smtp,695,normal
957,0,icmp,ecr_i,520,smurf
958,0,tcp,ftp_data,495,normal
959,0,tcp,efs,0,neptune
960,0,tcp,private,0,neptune
961,0,tcp,smtp,2760,normal
962,0,udp,domain_u,45,normal
963,1,tcp,smtp,756,normal
964,0,tcp,other,0,satan
965,0,tcp,http,218,normal
966,0,tcp,printer,0,neptune
967,0,tcp,nntp,0,neptune
968,0,tcp,private,0,neptune
969,0,tcp,ftp_data,7196,normal
970,0,udp,domain_u,46,normal
971,0,tcp,ftp_data,12,normal
972,0,udp,domain_u,45,normal
973,0,udp,domain_u,43,normal
974,0,icmp,ecr_i,520,smurf
975,0,tcp,http,206,normal
976,0,icmp,ecr_i,1032,smurf
977,9908,tcp,IRC,2634,normal
978,357,tcp,telnet,334,normal
979,0,tcp,ftp_data,4539,normal
980,0,tcp,http,320,normal
981,0,icmp,eco_i,30,normal
982,0,tcp,http,0,normal
983,0,tcp,http,281,normal
984,0,tcp,http,345,normal
985,0,tcp,private,0,neptune
986,0,tcp,http,223,normal
987,0,tcp,time,0,neptune
988,0,tcp,http,0,normal
989,0,icmp,eco_i,8,ipsweep
990,0,tcp,private,0,neptune
991,0,tcp,http,204,normal
992,0,tcp,ctf,0,neptune
993,1051,tcp,other,1,portsweep
994,0,tcp,echo,0,neptune
995,0,tcp,sunrpc,0,neptune
996,799,tcp,telnet,676,normal
997,0,tcp,http,209,normal
998,0,tcp,private,0,neptune
999,0,tcp,private,0,neptune
1000,0,tcp,http,229,normal
1001,0,tcp,gopher,0,neptune
1002,0,udp,other,516,normal
1003,0,tcp,http,344,normal
1004,0,tcp,imap4,0,neptune
1005,0,tcp,private,0,neptune
1006,0,tcp,http,277,normal
1007,0,tcp,http,325,normal
1008,0,tcp,private,0,neptune
1009,1,tcp,smtp,1277,normal
1010,0,tcp,iso_tsap,0,neptune
1011,0,tcp,auth,0,neptune
1012,0,tcp,http,219,normal
1013,0,tcp,daytime,0,neptune
1014,0,tcp,private,0,neptune
1015,0,udp,domain_u,41,normal
1016,0,tcp,private,0,neptune
1017,0,tcp,time,0,portsweep
1018,0,tcp,http,326,normal
1019,0,tcp,auth,0,neptune
1020,0,icmp,ecr_i,1032,smurf
1021,0,tcp,private,0,satan
1022,0,tcp,ftp_data,334,warezclient
1023,0,icmp,eco_i,8,ipsweep
1024,1,tcp,private,0,portsweep
1025,0,tcp,private,0,neptune
1026,0,tcp,http,229,normal
1027,0,tcp,http,205,normal
1028,0,tcp,discard,0,neptune
1029,0,tcp,http,319,normal
1030,0,tcp,ftp_data,0,neptune
1031,0,tcp,http,304,normal
1032,0,tcp,finger,9,normal
1033,0,tcp,Z39_50,0,neptune
1034,0,tcp,http,356,normal
1035,0,tcp,private,0,neptune
1036,0,udp,domain_u,44,normal
1037,0,tcp,private,0,neptune
1038,0,tcp,http,299,normal
1039,35682,tcp,telnet,381709090,portsweep
1040,0,tcp,smtp,6,satan
1041,4,tcp,telnet,0,normal
1042,0,tcp,time,0,neptune
1043,0,tcp,klogin,0,neptune
1044,0,tcp,http,366,normal
1045,0,tcp,http,0,normal
1046,0,tcp,hostnames,0,neptune
1047,3,tcp,ftp_data,2194619,normal
1048,15435,udp,other,145,normal
1049,2414,udp,other,146,normal
1050,0,tcp,private,0,neptune
1051,0,udp,domain_u,45,normal
1052,0,tcp,telnet,0,neptune
1053,0,tcp,private,0,neptune
1054,0,tcp,http,236,normal
1055,0,tcp,uucp_path,0,neptune
1056,0,tcp,private,0,neptune
1057,0,tcp,http,258,normal
1058,10,tcp,private,0,portsweep
1059,0,tcp,http,188,normal
1060,0,tcp,http,0,neptune
1061,0,tcp,ftp,1195,warezclient
1062,0,tcp,smtp,992,normal
1063,0,tcp,systat,0,neptune
1064,0,tcp,http,310,normal
1065,6,tcp,smtp,2597,normal
1066,0,tcp,private,0,neptune
1067,0,tcp,http,251,normal
1068,0,tcp,Z39_50,0,neptune
1069,0,tcp,ftp_data,748,normal
1070,0,tcp,http,158,normal
1071,0,tcp,hostnames,0,neptune
1072,0,tcp,klogin,0,neptune
1073,0,icmp,eco_i,8,ipsweep
1074,0,tcp,discard,0,neptune
1075,0,tcp,http,229,normal
1076,0,icmp,eco_i,8,ipsweep
1077,0,tcp,ftp_data,10044,normal
1078,0,tcp,smtp,123,normal
1079,0,tcp,private,0,neptune
1080,0,tcp,http,276,normal
1081,0,tcp,private,0,ipsweep
1082,0,tcp,http,319,normal
1083,0,tcp,http,280,normal
1084,0,tcp,courier,0,neptune
1085,0,udp,domain_u,42,normal
1086,0,icmp,eco_i,8,ipsweep
1087,0,tcp,smtp,2838,normal
1088,0,tcp,http,463,normal
1089,0,tcp,private,0,neptune
1090,0,tcp,imap4,0,neptune
1091,0,udp,domain_u,45,normal
1092,0,icmp,eco_i,8,ipsweep
1093,1,tcp,time,0,normal
1094,0,tcp,gopher,0,neptune
1095,0,udp,private,28,teardrop
1096,0,tcp,other,0,satan
1097,0,tcp,http,294,normal
1098,8486,udp,other,146,normal
1099,0,udp,domain_u,31,normal
1100,0,udp,domain_u,29,normal
1101,0,tcp,time,0,neptune
1102,0,tcp,smtp,1131,normal
1103,0,tcp,http,217,normal
1104,0,tcp,smtp,1329,normal
1105,0,udp,domain_u,44,normal
1106,0,tcp,imap4,0,neptune
1107,0,icmp,eco_i,8,ipsweep
1108,0,tcp,http,224,normal
1109,0,tcp,http,290,normal
1110,0,tcp,http,242,normal
1111,0,tcp,http,197,normal
1112,0,icmp,ecr_i,1032,smurf
1113,0,tcp,http,318,normal
1114,0,tcp,private,0,neptune
1115,0,tcp,http,234,normal
1116,0,icmp,ecr_i,1032,smurf
1117,1,tcp,smtp,1492,normal
1118,0,tcp,telnet,0,neptune
1119,0,tcp,finger,0,neptune
1120,0,tcp,smtp,0,normal
1121,0,tcp,http,303,normal
1122,0,tcp,http,262,normal
1123,0,tcp,telnet,0,neptune
1124,0,tcp,ftp_data,334,warezclient
1125,0,tcp,http,258,normal
1126,0,udp,private,215,nmap
1127,0,tcp,http,246,normal
1128,0,tcp,http,312,normal
1129,0,tcp,ftp_data,201,normal
1130,0,tcp,http,222,normal
1131,0,tcp,http,290,normal
1132,0,tcp,ftp_data,11376,normal
1133,0,tcp,private,0,neptune
1134,0,tcp,http,306,normal
1135,0,tcp,http,308,normal
1136,0,tcp,private,0,neptune
1137,0,tcp,private,0,neptune
1138,0,tcp,private,0,satan
1139,0,tcp,http,199,normal
1140,0,tcp,uucp,0,neptune
1141,0,icmp,eco_i,8,ipsweep
1142,37815,tcp,private,1,portsweep
1143,0,tcp,iso_tsap,0,neptune
1144,0,icmp,tim_i,564,pod
1145,0,tcp,private,0,satan
1146,0,tcp,http,280,normal
1147,0,tcp,private,0,neptune
1148,0,tcp,http,186,normal
1149,0,tcp,link,0,neptune
1150,0,tcp,discard,0,neptune
1151,0,tcp,private,0,neptune
1152,0,tcp,name,0,neptune
1153,0,udp,domain_u,44,normal
1154,0,tcp,http,197,normal
1155,0,tcp,private,0,neptune
1156,0,tcp,exec,0,neptune
1157,0,tcp,private,0,portsweep
1158,0,icmp,eco_i,8,ipsweep
1159,0,tcp,private,0,neptune
1160,0,udp,private,28,teardrop
1161,0,tcp,domain,0,neptune
1162,0,tcp,http,0,normal
1163,0,tcp,iso_tsap,0,neptune
1164,0,tcp,private,0,neptune
1165,0,tcp,private,0,neptune
1166,0,icmp,eco_i,8,ipsweep
1167,0,tcp,finger,0,neptune
1168,0,tcp,auth,14,normal
1169,0,tcp,whois,0,neptune
1170,0,icmp,eco_i,8,nmap
1171,0,tcp,private,0,neptune
1172,0,icmp,ecr_i,1032,smurf
1173,0,icmp,urp_i,181,normal
1174,1,udp,private,105,normal
1175,0,udp,private,1,satan
1176,0,tcp,http,289,normal
1177,0,udp,domain_u,45,normal
1178,0,icmp,ecr_i,1032,smurf
1179,9114,tcp,IRC,1121,normal
1180,0,tcp,http,235,normal
1181,0,tcp,private,0,neptune
1182,0,tcp,http,299,normal
1183,0,tcp,bgp,0,neptune
1184,0,tcp,ftp,0,neptune
1185,0,tcp,pop_3,0,neptune
1186,0,icmp,ecr_i,520,smurf
1187,10,tcp,smtp,664,normal
1188,3,tcp,smtp,1770,normal
1189,0,udp,domain_u,42,normal
1190,0,tcp,http,276,normal
1191,0,tcp,remote_job,0,neptune
1192,0,tcp,private,0,neptune
1193,0,tcp,http,299,normal
1194,0,tcp,smtp,0,normal
1195,0,tcp,http,296,normal
1196,0,tcp,finger,0,neptune
1197,0,tcp,http,224,normal
1198,10,tcp,smtp,2376,normal
1199,0,icmp,eco_i,18,ipsweep
1200,0,tcp,http,210,normal
1201,0,tcp,http,327,normal
1202,0,tcp,private,0,neptune
1203,0,tcp,echo,0,neptune
1204,0,tcp,private,0,satan
1205,0,tcp,http,306,normal
1206,1,tcp,smtp,1211,normal
1207,0,udp,domain_u,44,normal
1208,0,tcp,private,0,portsweep
1209,0,udp,domain_u,43,normal
1210,0,tcp,private,0,neptune
1211,0,tcp,http,229,normal
1212,0,tcp,private,0,neptune
1213,0,tcp,http,307,normal
1214,0,tcp,Z39_50,0,neptune
1215,0,tcp,http,228,normal
1216,0,tcp,private,0,neptune
1217,0,tcp,efs,0,neptune
1218,0,tcp,http,211,normal
1219,59,tcp,http,259,normal
1220,0,udp,domain_u,31,normal
1221,0,tcp,telnet,0,neptune
1222,0,udp,private,1,satan
1223,0,tcp,http,538,normal
1224,0,tcp,http,0,neptune
1225,0,icmp,ecr_i,520,smurf
1226,0,tcp,Z39_50,0,neptune
1227,0,tcp,ftp_data,748,normal
1228,0,tcp,http,0,neptune
1229,0,tcp,private,0,nmap
1230,0,udp,domain_u,43,normal
1231,0,tcp,http,283,normal
1232,0,tcp,http,341,normal
1233,0,icmp,eco_i,8,ipsweep
1234,0,udp,domain_u,42,normal
1235,0,tcp,private,0,neptune
1236,41802,tcp,private,1,portsweep
1237,0,tcp,private,0,neptune
1238,0,tcp,ftp_data,10389,normal
1239,0,tcp,private,0,neptune
1240,0,udp,domain_u,45,normal
1241,0,tcp,ftp_data,74,normal
1242,0,udp,domain_u,43,normal
1243,2,tcp,smtp,1243,normal
1244,0,tcp,http,318,normal
1245,2,tcp,ftp_data,2194619,normal
1246,0,tcp,netstat,0,neptune
1247,0,udp,domain_u,78,normal
1248,0,udp,domain_u,43,normal
1249,0,tcp,smtp,1637,normal
1250,0,tcp,http,213,normal
1251,0,tcp,private,0,neptune
1252,1,tcp,smtp,1232,normal
1253,0,tcp,http,266,normal
1254,0,tcp,http,285,normal
1255,0,tcp,private,0,neptune
1256,0,tcp,http,286,normal
1257,0,udp,domain_u,30,normal
1258,0,tcp,private,0,neptune
1259,0,tcp,private,0,neptune
1260,0,tcp,private,0,neptune
1261,0,tcp,http,223,normal
1262,0,tcp,http,200,normal
1263,0,tcp,telnet,0,neptune
1264,0,tcp,ftp_data,0,neptune
1265,0,icmp,ecr_i,1480,pod
1266,0,udp,domain_u,45,normal
1267,0,tcp,private,0,neptune
1268,0,udp,private,28,teardrop
1269,0,tcp,http,204,normal
1270,0,tcp,finger,0,neptune
1271,0,tcp,http,297,normal
1272,0,tcp,uucp_path,0,neptune
1273,0,tcp,uucp,0,neptune
1274,0,tcp,uucp_path,0,neptune
1275,0,tcp,http,300,normal
1276,0,icmp,eco_i,8,nmap
1277,0,tcp,http,0,normal
1278,0,tcp,ftp_data,30,warezclient
1279,0,tcp,nnsp,0,neptune
1280,0,tcp,private,0,neptune
1281,0,icmp,eco_i,8,nmap
1282,2,tcp,private,0,portsweep
1283,0,udp,private,105,normal
1284,0,udp,other,1,satan
1285,0,tcp,http,244,normal
1286,0,icmp,eco_i,8,nmap
1287,0,tcp,private,0,neptune
1288,0,tcp,smtp,771,normal
1289,0,udp,private,105,normal
1290,0,tcp,uucp_path,0,neptune
1291,0,tcp,http,254,normal
1292,0,tcp,private,0,neptune
1293,0,tcp,http,330,normal
1294,0,tcp,exec,0,neptune
1295,0,tcp,http,0,normal
1296,0,tcp,private,0,neptune
1297,4468,tcp,telnet,166,normal
1298,0,tcp,http,322,normal
1299,0,udp,private,28,teardrop
1300,0,icmp,ecr_i,30,normal
1301,0,udp,domain_u,45,normal
1302,0,tcp,Z39_50,0,neptune
1303,0,icmp,eco_i,8,ipsweep
1304,0,tcp,private,0,neptune
1305,0,udp,private,215,nmap
1306,0,tcp,http,298,normal
1307,0,tcp,pop_3,0,neptune
1308,0,tcp,http,252,normal
1309,0,tcp,private,0,neptune
1310,0,tcp,private,0,neptune
1311,0,tcp,ftp_data,4539,normal
1312,0,tcp,http,197,normal
1313,0,tcp,private,0,neptune
1314,0,tcp,imap4,0,neptune
1315,0,tcp,http,259,normal
1316,0,tcp,smtp,1193,normal
1317,0,udp,domain_u,46,normal
1318,1,tcp,smtp,1016,normal
1319,0,tcp,other,0,satan
1320,0,tcp,http,237,normal
1321,0,tcp,nnsp,0,neptune
1322,0,tcp,uucp_path,0,neptune
1323,0,tcp,private,0,neptune
1324,0,tcp,http,219,normal
1325,0,tcp,ctf,0,neptune
1326,0,tcp,echo,0,neptune
1327,0,icmp,eco_i,8,ipsweep
1328,0,tcp,uucp,0,neptune
1329,0,udp,domain_u,45,normal
1330,0,tcp,private,0,neptune
1331,0,tcp,nnsp,0,neptune
1332,0,udp,domain_u,43,normal
1333,0,tcp,csnet_ns,0,neptune
1334,0,tcp,http,276,normal
1335,0,udp,other,147,normal
1336,0,tcp,http,172,normal
1337,0,udp,domain_u,42,normal
1338,0,tcp,http,237,normal
1339,0,tcp,http,200,normal
1340,0,tcp,http,360,normal
1341,0,tcp,http,347,normal
1342,0,tcp,http,231,normal
1343,0,tcp,http,224,normal
1344,0,tcp,domain,0,neptune
1345,0,tcp,telnet,0,neptune
1346,0,tcp,http,201,normal
1347,0,udp,domain_u,43,normal
1348,0,icmp,eco_i,8,ipsweep
1349,0,tcp,netbios_ns,0,neptune
1350,0,tcp,http,226,normal
1351,27,tcp,ftp,704,normal
1352,0,tcp,http,186,normal
1353,0,tcp,pm_dump,44,satan
1354,0,icmp,eco_i,8,nmap
1355,0,tcp,uucp_path,0,neptune
1356,0,tcp,iso_tsap,0,neptune
1357,0,icmp,eco_i,30,normal
1358,0,tcp,link,0,ipsweep
1359,0,tcp,private,0,neptune
1360,2,tcp,ftp,1231,warezclient
1361,0,tcp,http,285,normal
1362,0,tcp,efs,0,neptune
1363,0,icmp,ecr_i,520,smurf
1364,0,tcp,nnsp,0,neptune
1365,0,tcp,http,272,normal
1366,0,tcp,http,201,normal
1367,0,tcp,http,286,normal
1368,0,tcp,private,0,neptune
1369,0,tcp,private,0,neptune
1370,0,tcp,http,370,normal
1371,0,icmp,eco_i,8,nmap
1372,0,tcp,finger,8,normal
1373,0,udp,domain_u,43,normal
1374,0,udp,private,1,satan
1375,0,tcp,smtp,888,normal
1376,0,tcp,http,268,normal
1377,0,tcp,name,0,neptune
1378,0,udp,domain_u,46,normal
1379,0,tcp,ftp_data,383,normal
1380,0,icmp,ecr_i,520,smurf
1381,0,tcp,private,0,neptune
1382,1,tcp,systat,0,portsweep
1383,0,icmp,ecr_i,1032,smurf
1384,0,tcp,http,257,normal
1385,0,tcp,http,160,normal
1386,0,tcp,private,0,neptune
1387,0,tcp,exec,0,neptune
1388,0,tcp,domain,0,neptune
1389,40703,tcp,private,1,portsweep
1390,0,tcp,http,210,normal
1391,0,tcp,http_443,0,neptune
1392,0,tcp,private,0,ipsweep
1393,0,tcp,http,292,normal
1394,0,tcp,http,300,normal
1395,0,tcp,private,0,neptune
1396,0,tcp,other,0,satan
1397,0,tcp,ssh,0,neptune
1398,0,tcp,http,186,normal
1399,0,tcp,private,0,satan
1400,0,tcp,http,334,normal
1401,0,tcp,http,318,normal
1402,0,tcp,http,305,normal
1403,0,tcp,ftp_data,740,normal
1404,0,tcp,http,204,normal
1405,0,tcp,exec,0,satan
1406,0,icmp,eco_i,8,nmap
1407,0,tcp,telnet,0,neptune
1408,0,tcp,http,0,normal
1409,2,tcp,ftp,1218,warezclient
1410,0,tcp,http,286,normal
1411,0,udp,private,1,satan
1412,0,tcp,supdup,0,neptune
1413,0,tcp,private,0,neptune
1414,0,tcp,http,258,normal
1415,0,tcp,http,355,normal
1416,0,tcp,nntp,0,neptune
1417,0,tcp,ftp_data,0,neptune
1418,0,tcp,http,276,normal
1419,0,tcp,ftp_data,0,neptune
1420,0,icmp,eco_i,8,ipsweep
1421,0,tcp,http,54540,back
1422,0,tcp,http,149,normal
1423,0,tcp,http,328,normal
1424,0,udp,domain_u,46,normal
1425,0,udp,private,28,teardrop
1426,0,udp,private,28,teardrop
1427,0,tcp,private,0,neptune
1428,0,tcp,uucp,0,neptune
1429,0,udp,domain_u,42,normal
1430,1,tcp,smtp,1230,normal
1431,0,tcp,mtp,0,neptune
1432,0,tcp,login,0,neptune
1433,0,tcp,private,0,neptune
1434,0,icmp,ecr_i,1032,smurf
1435,0,tcp,vmnet,0,neptune
1436,0,tcp,private,0,neptune
1437,0,tcp,netbios_dgm,0,neptune
1438,0,tcp,private,0,neptune
1439,29,udp,domain_u,42,normal
1440,0,tcp,courier,0,neptune
1441,0,tcp,http,330,normal
1442,0,tcp,Z39_50,0,neptune
1443,0,tcp,login,0,neptune
1444,0,tcp,uucp_path,0,neptune
1445,0,icmp,ecr_i,520,smurf
1446,0,tcp,ctf,0,neptune
1447,0,tcp,other,0,satan
1448,0,udp,domain_u,44,normal
1449,0,tcp,finger,0,neptune
1450,0,tcp,http,319,normal
1451,0,tcp,iso_tsap,0,neptune
1452,0,tcp,other,8325,normal
1453,0,tcp,http,275,normal
1454,0,icmp,ecr_i,1032,smurf
1455,0,tcp,http,223,normal
1456,0,udp,domain_u,33,normal
1457,0,tcp,http,323,normal
1458,0,tcp,other,0,satan
1459,0,tcp,private,0,neptune
1460,0,tcp,ftp_data,2278,normal
1461,8625,tcp,IRC,1788,normal
1462,0,tcp,private,0,neptune
1463,0,tcp,http,317,normal
1464,0,tcp,http,332,normal
1465,0,tcp,Z39_50,0,neptune
1466,0,tcp,klogin,0,neptune
1467,0,icmp,eco_i,30,normal
1468,0,tcp,http,201,normal
1469,0,udp,private,28,teardrop
1470,0,tcp,http,303,normal
1471,0,tcp,imap4,0,neptune
1472,0,tcp,gopher,0,neptune
1473,0,tcp,telnet,0,neptune
1474,0,tcp,http,366,normal
1475,0,tcp,courier,0,neptune
1476,0,tcp,private,0,neptune
1477,0,icmp,ecr_i,520,smurf
1478,0,tcp,http,206,normal
1479,0,tcp,http,327,normal
1480,0,udp,private,105,normal
1481,0,tcp,ftp_data,192,normal
1482,0,tcp,sunrpc,0,neptune
1483,0,tcp,http,54540,back
1484,0,tcp,http,218,normal
1485,0,tcp,courier,0,neptune
1486,0,tcp,http,0,normal
1487,0,tcp,private,0,neptune
1488,0,tcp,time,0,neptune
1489,0,tcp,http,205,normal
1490,0,tcp,courier,0,neptune
1491,8556,udp,other,146,normal
1492,0,tcp,http,215,normal
1493,0,tcp,http,314,normal
1494,0,udp,domain_u,45,normal
1495,37874,tcp,private,1,portsweep
1496,0,tcp,private,0,neptune
1497,0,tcp,http,303,normal
1498,0,icmp,ecr_i,520,smurf
1499,0,tcp,private,0,neptune
1500,0,tcp,domain,0,neptune
1501,0,tcp,smtp,1684,normal
1502,0,tcp,ftp_data,245,normal
1503,0,icmp,eco_i,30,normal
1504,0,tcp,ftp_data,8325,normal
1505,0,tcp,http,222,normal
1506,0,tcp,http,224,normal
1507,1,tcp,smtp,850,normal
1508,0,tcp,http,210,normal
1509,0,tcp,http,293,normal
1510,0,tcp,ldap,0,neptune
1511,2,tcp,ftp_data,2194619,normal
1512,0,tcp,http,214,normal
1513,0,tcp,private,0,neptune
1514,0,tcp,http,227,normal
1515,0,tcp,finger,0,neptune
1516,0,tcp,http,223,normal
1517,0,tcp,http,219,normal
1518,0,icmp,eco_i,8,nmap
1519,0,tcp,http,184,normal
1520,0,tcp,http,0,normal
1521,0,tcp,ftp_data,1214,normal
1522,0,tcp,private,0,neptune
1523,0,icmp,ecr_i,64,normal
1524,0,tcp,gopher,0,neptune
1525,0,tcp,gopher,0,neptune
1526,0,tcp,private,0,neptune
1527,0,tcp,http,210,normal
1528,0,tcp,http,221,normal
1529,0,tcp,http,301,normal
1530,0,tcp,telnet,0,normal
1531,0,tcp,whois,0,neptune
1532,0,udp,domain_u,43,normal
1534,0,tcp,smtp,842,normal
1535,0,tcp,sunrpc,0,neptune
1536,0,tcp,private,0,neptune
1537,0,tcp,vmnet,0,neptune
1538,0,udp,domain_u,44,normal
1539,0,tcp,imap4,0,neptune
1540,0,tcp,private,0,neptune
1541,0,tcp,http,236,normal
1542,0,tcp,http,54540,back
1543,0,udp,domain_u,46,normal
1544,0,udp,private,1,satan
1545,0,tcp,http,54540,back
1546,0,tcp,link,0,neptune
1547,1,udp,private,105,normal
1548,0,tcp,name,0,neptune
1549,0,tcp,daytime,0,neptune
1550,0,tcp,private,0,neptune
1551,0,tcp,private,0,neptune
1552,0,tcp,http,215,normal
1553,0,tcp,http,293,normal
1554,0,tcp,private,0,satan
1555,0,tcp,http,250,normal
1556,0,tcp,http,296,normal
1557,0,tcp,ftp_data,0,neptune
1558,0,tcp,ftp_data,2056,normal
1559,0,tcp,http,333,normal
1560,0,tcp,http,231,normal
1561,0,tcp,http,310,normal
1562,0,tcp,vmnet,0,neptune
1563,0,tcp,http,289,normal
1564,0,tcp,http,242,normal
1565,0,tcp,exec,0,neptune
1566,0,udp,domain_u,44,normal
1567,0,tcp,telnet,0,neptune
1568,0,udp,domain_u,45,normal
1569,0,tcp,private,0,neptune
1570,0,tcp,http,337,normal
1571,0,tcp,ftp_data,35,normal
1572,0,tcp,http,226,normal
1573,1,tcp,telnet,0,normal
1574,0,tcp,private,0,portsweep
1575,0,tcp,ftp_data,373,normal
1576,0,tcp,http,0,normal
1577,0,tcp,http,185,normal
1578,0,tcp,private,0,neptune
1579,2,tcp,telnet,104,normal
1580,0,tcp,http,210,normal
1581,0,icmp,eco_i,8,nmap
1582,26,tcp,ftp,343,normal
1583,0,tcp,private,0,neptune
1584,0,tcp,daytime,0,neptune
1585,0,udp,domain_u,43,normal
1586,0,udp,domain_u,43,normal
1587,0,tcp,http,213,normal
1588,0,tcp,http,200,normal
1589,0,tcp,finger,0,neptune
1590,0,tcp,bgp,0,neptune
1591,0,tcp,http,246,normal
1592,0,tcp,http,255,normal
1593,0,tcp,http,322,normal
1594,0,tcp,private,0,neptune
1595,0,tcp,http,149,normal
1596,0,udp,domain_u,29,normal
1597,0,tcp,private,0,neptune
1598,0,tcp,http,177,normal
1599,0,tcp,smtp,1110,normal
1600,0,tcp,private,0,neptune
1601,0,tcp,private,0,neptune
1602,0,tcp,http,300,normal
1603,0,tcp,nnsp,0,neptune
1604,0,tcp,iso_tsap,0,neptune
1605,0,tcp,private,0,neptune
1606,0,tcp,http,326,normal
1607,0,tcp,private,0,neptune
1608,0,tcp,private,0,neptune
1609,0,tcp,bgp,0,neptune
1610,0,tcp,http,325,normal
1611,1,tcp,smtp,3731,normal
1612,0,tcp,http,227,normal
1613,0,icmp,eco_i,8,ipsweep
1614,0,tcp,imap4,0,neptune
1615,0,tcp,courier,0,neptune
1616,0,tcp,http,212,normal
1617,0,tcp,http,214,normal
1618,0,tcp,nnsp,0,neptune
1619,0,tcp,smtp,1452,normal
1620,0,tcp,private,0,neptune
1621,0,icmp,eco_i,8,ipsweep
1622,0,tcp,telnet,0,neptune
1623,0,tcp,private,0,neptune
